SURVEY ROUND,SITE NAME,STATE,LGA,WARD,LATITUDE,LONGITUDE,SITE MANAGEMENT AGENCY (SMA),SMA TYPE,REGISTRATION ACTIVITY,SUPPORT WASH,SUPPORT HEALTH,SUPPORT SHELTER/NFI,SUPPORT FOOD,SUPPORT PROTECTION,SUPPORT EDUCATION,SUPPORT LIVELIHOOD,SITE CLASSIFICATION,SITE TYPE,LAND OWNERSHIP,COMMON SHELTER TYPE,NO OF HOUSEHOLDS,INFANTS MALE,INFANTS FEMALE,CHILDREN MALE,CHILDREN FEMALE,YOUTH MALE,YOUTH FEMALE,ADULT MALE,ADULT FEMALE,ELDERLY MALE,ELDERLY FEMALE,TOTAL NUMBER OF IDPS,PREVIOUSLY BEEN DISPLACED,INTENDED RETURN AREA,WHY NOT RETURN,NO SHELTER,TENTS,MAKESHIFT,INDOORS,ACCESS ELECTRICITY,ACCESS SAFE COOKING,HAVE PRIVATE AREAS,HAVE MOSQUITO NETS,MOST NEEDED NFI,WATER SOURCE LOCATION,DRINKING WATER SOURCE,WATER CONSUMPTION,DRINKING WATER POTABLE,DRINKING WATER QUALITY COMPLAINTS,LATRINE CONDITION,FUNCTIONING TOILET,GARBAGE DISPOSAL,SOLID WASTE PROBLEM,HAND WASHING STATIONS,HYGIENE PROMOTION CAMPAIGN,OPEN DEFECATION,ACCESS TO FOOD,ACCESS TO MARKET,DISTRIBUTION FREQUENCY,OBTAINING FOOD,MALNUTRITION SCREENING,MOST PREVALENT HEALTH PROBLEM,ACCESS TO MEDICINE,ACCESS TO HEALTH FACILITY,LOCATION HEALTH FACILITY,HEALTH FACILITIES PROVIDER,ACCESS TO EDUCATION,EDUCATION LOCATION,ATTENDING SCHOOL,MAJORITY OCCUPATION,ACCESS TO INCOME,LIVESTOCK,CULTIVATION,SOURCE OF INFORMATION FOR MOST RESIDENTS,MAIN TOPIC IDP'S IS REQUESTING INFORMATION,SERIOUS PROBLEM DUE TO LACK OF INFORMATION
14,CHANCHANJI ,TARABA,TAKUM,CHANCHANJI,7.510722,9.930972,No,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,18,4,3,6,8,8,7,16,19,2,2,75,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<50%,None,<25%,Kitchen sets,Off-site (>10 mn),Protected well,>15 ltr,No,Yes,Not so good (Not hygienic),18,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malnutrition,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Local Leader,Registration,No
14,MAMMI ,TARABA,TAKUM,DUTSE,7.25178,9.94666,No,,No,Yes,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,6,1,0,0,3,6,5,2,6,0,1,24,No,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<50%,None,<25%,Kitchen sets,On-site (<10 mn),Protected well,10 - 15 ltr,No,Yes,Not so good (Not hygienic),6,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",No,Irregular,Host community donation,No,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Fishing,Yes,Yes,Yes,Mobile phone,Other relief assistance,No
14,FADAMA,TARABA,TAKUM,GAHWETON,7.25429,10.00248,No,,No,No,No,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,2,0,0,0,1,1,2,2,2,1,0,9,No,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,None,None,Blankets/Mats,Off-site (>10 mn),Protected well,10 - 15 ltr,No,Yes,Not so good (Not hygienic),2,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",No,Irregular,Host community donation,No,Malaria,Yes,Yes,Off-site (>3 km),Local clinic,Yes,On-site,None,Collecting firewood,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,MANYA,TARABA,TAKUM,MANYA,7.316586,10.24539,No,,No,No,No,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,7,1,1,2,3,2,2,5,8,0,0,24,Yes,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<25%,Kitchen sets,Off-site (<10 mn),Protected well,10 - 15 ltr,No,Yes,Not so good (Not hygienic),7,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malaria,Yes,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<25%,Fishing,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,KOFAN TSAKIN HAUSAWA,TARABA,TAKUM,ROGO,7.25534,9.98445,No,,Yes,Yes,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,22,3,2,5,8,5,10,17,25,2,1,78,Yes,Place of origin,No livelihood,None,None,None,>75%,<25%,<25%,None,None,Kitchen sets,On-site (>10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),22,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malnutrition,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Petty trade,Yes,Yes,No,Families/Friends,Situation in areas of origin,No
14,KPAMBO,TARABA,USSA,KPAMBO,7.17896,9.98403,No,,No,Yes,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,5,3,2,3,4,5,3,5,7,0,0,32,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<75%,<75%,None,Kitchen sets,On-site (>10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),3,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,No,Never,Cultivated,No,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Families/Friends,Safety and Security,No
14,KADUNA LISSAM,TARABA,USSA,LISSAM I,7.18452,10.0563,No,,No,Yes,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Host family house,3,0,2,2,1,3,2,5,5,0,0,20,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<50%,<50%,None,Mosquito nets,On-site (<10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Families/Friends,Safety and Security,No
14,YAMUSA LISSAM,TARABA,USSA,LISSAM I,7.18424,10.06496,No,,No,No,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,2,0,0,1,2,2,5,1,2,0,0,13,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<50%,<50%,None,Mosquito nets,Off-site (>10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),3,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Radio/news,Safety and Security,No
14,COSTINE,TARABA,USSA,LISSAM I,7.19593,10.05209,No,,No,Yes,Yes,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,5,2,2,5,2,3,5,6,6,0,0,31,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<50%,<50%,None,Mosquito nets,On-site (>10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),4,No waste disposal system,Yes,Yes,No,Yes,No,Yes,Never,Cultivated,No,Malnutrition,No,Yes,On-site (<3 km),Government,No,Off-site,<25%,Farming,No,No,Yes,Families/Friends,Safety and Security,No
14,KUNKUFXANG LISSAM,TARABA,USSA,LISSAM II,7.19869,10.04595,No,,No,Yes,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,3,2,1,2,2,1,1,2,3,0,0,14,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Kitchen sets,On-site (>10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),3,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Families/Friends,Safety and Security,No
14,SABONGIDA LISSAM,TARABA,USSA,LISSAM II,7.20421,10.03662,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,8,4,2,5,4,6,4,10,10,0,0,45,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Off-site (<10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),3,Burning,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Local Leader,Safety and Security,No
14,RUFU YIKWE,TARABA,USSA,RUFU,7.19027,10.06835,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,2,2,0,1,1,1,1,2,2,0,0,10,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Off-site (>10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),2,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Radio/news,Safety and Security,No
14,RUFU ANDESHWO,TARABA,USSA,RUFU,7.17764,10.06657,No,,No,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,2,1,1,3,2,2,4,3,3,0,0,19,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Kitchen sets,Off-site (>10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Families/Friends,Safety and Security,No
14,PWADZU,TARABA,WUKARI,AVYI,7.88051,9.77145,No,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,66,5,7,21,26,64,69,62,69,2,5,330,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Good (Hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,None,Petty trade,Yes,No,No,Mobile phone,Safety and Security,No
14,AVYI CENTER,TARABA,WUKARI,AVYI,7.8728,9.77597,No,,No,Yes,Yes,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,32,4,3,11,14,35,27,32,34,3,3,166,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,None,Agro-pastoralism,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,MAHANGA,TARABA,WUKARI,BANTAJE,8.17756,10.15674,No,,No,No,No,Yes,Yes,No,No,No,Host Communities,Host Communities,Private Building,Host family house,41,4,7,14,17,35,45,32,41,2,3,200,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Off-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),4,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Agro-pastoralism,Yes,No,Yes,Mobile phone,Safety and Security,No
14,ANGWAN ANGAS,TARABA,WUKARI,BANTAJE,8.13225,10.11375,No,,No,No,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,84,12,20,27,38,72,89,66,86,7,9,426,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Off-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malnutrition,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Agro-pastoralism,Yes,No,Yes,Mobile phone,Safety and Security,No
14,GINDIN DORAWA,TARABA,WUKARI,BANTAJE,8.10506,10.07341,No,,No,No,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,43,4,4,15,17,46,54,34,41,2,3,220,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Off-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,No,Yes,Mobile phone,Safety and Security,No
14,NYAKWALA,TARABA,WUKARI,BANTAJE,8.0929,10.06924,No,,No,Yes,No,Yes,Yes,No,No,No,Host Communities,Host Communities,Private Building,Host family house,28,3,4,9,11,19,23,28,32,4,7,140,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Agro-pastoralism,No,Yes,Yes,Mobile phone,Safety and Security,No
14,AGUN SALE HASKE,TARABA,WUKARI,BANTAJE,8.12568,10.11615,Yes,Religious entity,No,No,Yes,Yes,Yes,No,No,No,Host Communities,Host Communities,Private Building,Host family house,55,6,8,12,16,62,81,33,43,4,6,271,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Blankets/Mats,Off-site (<10 mn),Hand pumps,10 - 15 ltr,No,Yes,Not so good (Not hygienic),2,Burning,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,Yes,Yes,On-site (>3 km),Local clinic,Yes,Off-site,None,Farming,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,ANG MARMARA,TARABA,WUKARI,HOSPITAL,7.8659,9.77838,No,,No,No,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,888,144,295,525,549,1251,1275,1121,1136,76,81,6453,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,None,Mosquito nets,Off-site (>10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),40,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Host community donation,No,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,Off-site,>75%,Agro-pastoralism,Yes,Yes,Yes,Local Leader,Situation in areas of origin,No
14,ROJA ROAD,TARABA,WUKARI,HOSPITAL,7.86914,9.7755,No,,No,No,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,362,67,77,121,135,409,439,409,436,34,47,2174,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,<75%,None,None,Mosquito nets,Off-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),27,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,>75%,Agro-pastoralism,No,Yes,Yes,Families/Friends,Safety and Security,No
14,AKATA,TARABA,WUKARI,HOSPITAL,7.86747,9.77647,No,,No,No,No,Yes,Yes,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,219,34,47,59,67,281,302,232,247,21,24,1314,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,None,Blankets/Mats,Off-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Good (Hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malaria,Yes,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<75%,Petty trade,Yes,No,Yes,Mobile phone,Safety and Security,No
14,MARARABA TAPAWA,TARABA,WUKARI,JIBU,8.15692,9.97591,No,,No,Yes,Yes,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,90,7,5,37,33,84,96,89,95,6,4,456,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<25%,Agro-pastoralism,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,ANGUWAN MADAKI,TARABA,WUKARI,JIBU,8.3013,9.97862,No,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,35,4,8,15,16,27,34,24,37,3,8,176,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<25%,Agro-pastoralism,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,ANGUWA GALADIMA,TARABA,WUKARI,JIBU,8.29925,9.97746,No,,No,Yes,Yes,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,26,2,3,7,13,27,28,22,26,2,2,132,Yes,Place of origin,House damaged/destroyed,None,None,None,<75%,None,>75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<25%,Agro-pastoralism,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,KENTE,TARABA,WUKARI,KENTE,7.89706,9.485433,No,,Yes,Yes,No,Yes,Yes,No,No,No,Host Communities,Host Communities,Private Building,Host family house,53,8,14,10,13,51,76,37,49,4,5,267,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,None,>75%,>75%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Good (Hygienic),0,Burning,No,None,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<50%,Agro-pastoralism,No,No,Yes,Mobile phone,Other relief assistance,No
14,CHIKAI,TARABA,WUKARI,KENTE,8.02931,9.4251,No,,Yes,No,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,18,2,4,8,9,14,18,18,21,2,2,98,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,>75%,>75%,None,Mosquito nets,Off-site (>10 mn),Spring,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,On-site (>3 km),Local clinic,Yes,Off-site,None,Agro-pastoralism,Yes,No,Yes,Local Leader,Safety and Security,No
14,SONDI/KIFEN,TARABA,WUKARI,KENTE,7.91261,9.6004,No,,Yes,No,No,Yes,Yes,Yes,Yes,No,Host Communities,Host Communities,Private Building,Host family house,25,3,3,9,7,23,19,25,31,1,3,124,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,<75%,<75%,None,Mosquito nets,Off-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Fever,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<50%,Agro-pastoralism,No,No,Yes,Local Leader,Safety and Security,No
14,ABUJA AREA,TARABA,WUKARI,PUJE,7.87686,9.7843,No,,No,Yes,Yes,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,47,12,10,12,26,43,51,37,48,8,5,252,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Malaria,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<25%,Agro-pastoralism,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,ANGUWA AJIDIKU ,TARABA,WUKARI,PUJE,7.89783,9.79683,No,,No,Yes,Yes,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,39,12,13,16,17,28,33,42,54,3,5,223,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Good (Hygienic),2,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,None,Farming,Yes,No,Yes,Mobile phone,Safety and Security,No
14,GIDAN USAMA,TARABA,WUKARI,TSOKUNDI,7.87713,10.02013,No,,Yes,Yes,No,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,124,15,25,17,24,91,120,127,154,3,7,583,No,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<75%,>75%,None,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Non usable,2,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Host community donation,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<75%,Agro-pastoralism,Yes,No,Yes,Local Leader,Safety and Security,No
14,NYAJA,TARABA,YORRO,NYAJA I,8.92188,11.60921,No,,No,Yes,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Host family house,2,0,0,1,2,3,5,3,2,0,0,16,Yes,Place of origin,No livelihood,None,None,None,>75%,None,<25%,<25%,<25%,Kitchen sets,On-site (<10 mn),Spring,>15 ltr,No,Yes,Not so good (Not hygienic),1,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,No,Never,Cultivated,No,Fever,No,No,None,None,Yes,Off-site,<25%,Farming,No,No,Yes,Families/Friends,Other relief assistance,No
14,PUPULE MARKET,TARABA,YORRO,PUPULE I,9.03451,11.60755,No,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,7,0,0,8,10,9,14,4,6,0,0,51,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<50%,<25%,Soap,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),4,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,No,Never,None,No,Malaria,No,No,None,None,No,None,None,Farming,No,No,No,Local Leader,Safety and Security,No
14,PUPULE CENTER ,TARABA,YORRO,PUPULE I,9.03344,11.60332,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,10,0,0,7,7,12,17,7,11,0,0,61,Yes,Place of origin,Basic infrastructures damaged/flooded,None,None,None,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),6,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Fever,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Families/Friends,Situation in areas of origin,No
14,PUPULE SCH AREA,TARABA,YORRO,PUPULE I,9.03345,11.60235,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Private Building,School,12,0,0,10,14,11,16,7,9,1,0,68,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Soap,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),9,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<25%,Petty trade,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,PUPULE TOWN ,TARABA,YORRO,PUPULE I,9.03401,11.60212,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,5,0,0,4,5,6,8,4,9,0,0,36,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,<25%,<25%,<25%,<25%,Kitchen sets,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),3,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,No,Never,Cultivated,No,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,MIKA,TARABA,YORRO,PUPULE II,9.00532,11.64518,No,,No,Yes,Yes,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Individual house,2,0,1,0,2,3,1,2,2,0,0,11,Yes,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,<25%,<25%,Kitchen sets,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),1,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Fever,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,LANKAVIRI EXP,TARABA,YORRO,SUMBU I,9.01069,11.42237,No,,No,Yes,Yes,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Individual house,2,0,0,1,3,1,3,2,2,0,0,12,Yes,Place of origin,Basic infrastructures damaged/flooded,None,None,None,>75%,<25%,<25%,<25%,<25%,Soap,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,No,Yes,Never,Cash,No,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<25%,Petty trade,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,No
